city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
St. Marys,St. Marys,PA,Pennsylvania,42047,Elk,41.4574,-78.5342,12691,49.3,shape,FALSE,TRUE,America/New_York,3,15857,1840000618
Northlake,Northlake,IL,Illinois,17031,Cook,41.9142,-87.9054,12683,1541.9,shape,FALSE,TRUE,America/Chicago,3,60164,1840008131
Manorville,Manorville,NY,New York,36103,Suffolk,40.8574,-72.7915,12681,192.5,shape,FALSE,FALSE,America/New_York,3,11949,1840005088
Marysville,Marysville,CA,California,6115,Yuba,39.1518,-121.5835,12681,1413.5,shape,FALSE,TRUE,America/Los_Angeles,3,95901,1840020219
Paradise Valley,Paradise Valley,AZ,Arizona,4013,Maricopa,33.5434,-111.9595,12672,318.1,shape,FALSE,TRUE,America/Phoenix,3,85253,1840022913
Neosho,Neosho,MO,Missouri,29145,Newton,36.8437,-94.3758,12670,310.6,shape,FALSE,TRUE,America/Chicago,3,64850,1840008793
Geneva,Geneva,NY,New York,36069,Ontario,42.8645,-76.9826,12670,1160.8,shape,FALSE,TRUE,America/New_York,3,14456,1840000393
Wilmington,Wilmington,OH,Ohio,39027,Clinton,39.4362,-83.8141,12669,378,shape,FALSE,TRUE,America/New_York,3,45177,1840010630
Dunkirk,Dunkirk,NY,New York,36013,Chautauqua,42.4801,-79.3324,12668,1076.2,shape,FALSE,TRUE,America/New_York,3,14048,1840000445
Fords,Fords,NJ,New Jersey,34023,Middlesex,40.5359,-74.3126,12663,2588.3,shape,FALSE,FALSE,America/New_York,2,8863,1840005409
Vineyard,Vineyard,UT,Utah,49049,Utah,40.3059,-111.7545,12663,1011.8,shape,FALSE,TRUE,America/Denver,3,84059,1840022419
Wickliffe,Wickliffe,OH,Ohio,39085,Lake,41.6072,-81.469,12661,1060.7,shape,FALSE,TRUE,America/New_York,3,44092,1840000546
Kelso,Kelso,WA,Washington,53015,Cowlitz,46.1236,-122.8909,12661,600.9,shape,FALSE,TRUE,America/Los_Angeles,3,98626 98632,1840018503
Pasadena Hills,Pasadena Hills,FL,Florida,12101,Pasco,28.2881,-82.238,12654,162.9,shape,FALSE,TRUE,America/New_York,3,33525 33541 33545 33539,1840039051
Gaffney,Gaffney,SC,South Carolina,45021,Cherokee,35.0743,-81.6552,12651,562.5,shape,FALSE,TRUE,America/New_York,3,29341 29340,1840013515
Branson,Branson,MO,Missouri,29213,Taney,36.6509,-93.2636,12651,228.8,shape,FALSE,TRUE,America/Chicago,3,65616 65615,1840007659
Fulton,Fulton,MO,Missouri,29027,Callaway,38.8551,-91.951,12648,396.1,shape,FALSE,TRUE,America/Chicago,3,65251,1840008560
Newington Forest,Newington Forest,VA,Virginia,51059,Fairfax,38.737,-77.2339,12647,1473.5,shape,FALSE,TRUE,America/New_York,3,22153,1840041848
Robertsville,Robertsville,NJ,New Jersey,34025,Monmouth,40.3395,-74.2939,12646,827.2,shape,FALSE,FALSE,America/New_York,3,07751 07726 07746,1840026509
Holiday City-Berkeley,Holiday City-Berkeley,NJ,New Jersey,34029,Ocean,39.9639,-74.2787,12639,817.9,shape,FALSE,TRUE,America/New_York,3,8757,1840073689
Melvindale,Melvindale,MI,Michigan,26163,Wayne,42.2802,-83.1782,12639,1789.6,shape,FALSE,TRUE,America/Detroit,3,48122,1840003986
Artesia,Artesia,NM,New Mexico,35015,Eddy,32.8497,-104.4268,12632,430.5,shape,FALSE,TRUE,America/Denver,3,88210 88211,1840019443
Tomball,Tomball,TX,Texas,48201,Harris,30.0951,-95.6194,12630,374.5,shape,FALSE,TRUE,America/Chicago,3,77375 77377,1840022203
Enumclaw,Enumclaw,WA,Washington,53033,King,47.2018,-121.9897,12630,942.1,shape,FALSE,TRUE,America/Los_Angeles,3,98022,1840019825
Ottawa,Ottawa,KS,Kansas,20059,Franklin,38.5996,-95.2636,12615,471.9,shape,FALSE,TRUE,America/Chicago,3,66067,1840003840
Levelland,Levelland,TX,Texas,48219,Hockley,33.5806,-102.3635,12607,476.9,shape,FALSE,TRUE,America/Chicago,3,79336 79338,1840020606
Winnetka,Winnetka,IL,Illinois,17031,Cook,42.1064,-87.7421,12607,1277.1,shape,FALSE,TRUE,America/Chicago,3,60093,1840011317
Minooka,Minooka,IL,Illinois,17063,Grundy,41.4507,-88.2791,12606,518.4,shape,FALSE,TRUE,America/Chicago,3,60447,1840011618
Lakeland South,Lakeland South,WA,Washington,53033,King,47.2786,-122.2826,12606,993,shape,FALSE,TRUE,America/Los_Angeles,3,98001 98003,1840074270
Mendota,Mendota,CA,California,6019,Fresno,36.7555,-120.3776,12603,1434.1,shape,FALSE,TRUE,America/Los_Angeles,3,93640,1840020321
Grenada,Grenada,MS,Mississippi,28043,Grenada,33.7816,-89.813,12594,162.1,shape,FALSE,TRUE,America/Chicago,3,38901 38902 38926 38960,1840013717
Brown Deer,Brown Deer,WI,Wisconsin,55079,Milwaukee,43.1743,-87.975,12593,1106.2,shape,FALSE,TRUE,America/Chicago,3,53209 53223,1840003041
Sandy,Sandy,OR,Oregon,41005,Clackamas,45.3988,-122.2697,12592,1339.4,shape,FALSE,TRUE,America/Los_Angeles,3,97055,1840021217
Lindsay,Lindsay,CA,California,6107,Tulare,36.2082,-119.0897,12581,1783.2,shape,FALSE,TRUE,America/Los_Angeles,3,93247,1840020367
Jensen Beach,Jensen Beach,FL,Florida,12085,Martin,27.2437,-80.2423,12581,696.7,shape,FALSE,FALSE,America/New_York,3,34957,1840014190
Cloquet,Cloquet,MN,Minnesota,27017,Carlton,46.7221,-92.4923,12559,137.7,shape,FALSE,TRUE,America/Chicago,3,55720,1840006646
Viera East,Viera East,FL,Florida,12009,Brevard,28.2613,-80.7149,12547,957.7,shape,FALSE,TRUE,America/New_York,3,32955 32940 32923 32924,1840039118
Rantoul,Rantoul,IL,Illinois,17019,Champaign,40.3031,-88.1549,12544,570.4,shape,FALSE,TRUE,America/Chicago,3,61866,1840012227
Cascades,Cascades,VA,Virginia,51107,Loudoun,39.0464,-77.3874,12542,1313.8,shape,FALSE,TRUE,America/New_York,3,20165,1840041712
Baraboo,Baraboo,WI,Wisconsin,55111,Sauk,43.4695,-89.7376,12541,658.9,shape,FALSE,TRUE,America/Chicago,3,53913,1840002720
Brock Hall,Brock Hall,MD,Maryland,24033,Prince George's,38.8604,-76.7459,12529,503.4,shape,FALSE,FALSE,America/New_York,3,20774 20772,1840024541
Fortuna,Fortuna,CA,California,6023,Humboldt,40.5862,-124.1419,12527,920.9,shape,FALSE,TRUE,America/Los_Angeles,3,95540,1840009553
Lake Norman of Catawba,Lake Norman of Catawba,NC,North Carolina,37097,Iredell,35.5995,-80.984,12526,479.1,shape,FALSE,TRUE,America/New_York,3,28117,1840073862
Justice,Justice,IL,Illinois,17031,Cook,41.7495,-87.8345,12525,1703,shape,FALSE,TRUE,America/Chicago,3,60458,1840011253
Fort Atkinson,Fort Atkinson,WI,Wisconsin,55055,Jefferson,42.9253,-88.8442,12522,836.5,shape,FALSE,TRUE,America/Chicago,3,53538,1840003004
Asbury Lake,Asbury Lake,FL,Florida,12019,Clay,30.0472,-81.7853,12515,284.9,shape,FALSE,FALSE,America/New_York,3,32043 32067,1840029019
Fort Bliss,Fort Bliss,TX,Texas,48141,El Paso,31.8396,-106.3747,12511,269.6,shape,TRUE,TRUE,America/Denver,3,79906 79908 79938 79916 79918 88510 88511 88512 88513 88514 88515 88517 88518 88519 88520 88521 88523 88524 88525 88526 88527 88528 88529 88530 88531 88532 88533 88534 88535 88536 88538 88539 88587 88589,1840073931
Borger,Borger,TX,Texas,48233,Hutchinson,35.6598,-101.4012,12505,537.4,shape,FALSE,TRUE,America/Chicago,3,79007,1840019083
Stony Brook,Stony Brook,NY,New York,36103,Suffolk,40.9061,-73.1278,12501,828.9,shape,FALSE,FALSE,America/New_York,3,11790,1840005104
Sarasota Springs,Sarasota Springs,FL,Florida,12115,Sarasota,27.3087,-82.4746,12500,1803.8,shape,FALSE,FALSE,America/New_York,3,34232,1840029072
Goldenrod,Goldenrod,FL,Florida,12117,Seminole,28.6114,-81.2916,12496,1911.3,shape,FALSE,FALSE,America/New_York,3,32792,1840014080
Georgetown,Georgetown,GA,Georgia,13051,Chatham,31.9849,-81.226,12490,589,shape,FALSE,FALSE,America/New_York,3,31419,1840134450
Kingsburg,Kingsburg,CA,California,6019,Fresno,36.5244,-119.5602,12490,1297.4,shape,FALSE,TRUE,America/Los_Angeles,3,93631,1840020325
Boone,Boone,IA,Iowa,19015,Boone,42.0531,-93.877,12482,527.2,shape,FALSE,TRUE,America/Chicago,3,50036 50037 50099,1840007012
Jerome,Jerome,ID,Idaho,16053,Jerome,42.7179,-114.5159,12482,851.6,shape,FALSE,TRUE,America/Boise,3,83338,1840018680
Poquoson,Poquoson,VA,Virginia,51735,Poquoson,37.1318,-76.3568,12479,313.8,shape,FALSE,TRUE,America/New_York,3,23662,1840003863
Robinson,Robinson,TX,Texas,48309,McLennan,31.4501,-97.1201,12470,157.2,shape,FALSE,TRUE,America/Chicago,3,76655 76706 76716,1840020813
Sedro-Woolley,Sedro-Woolley,WA,Washington,53057,Skagit,48.5112,-122.2321,12470,1116.9,shape,FALSE,TRUE,America/Los_Angeles,3,98284,1840021066
Canóvanas,Canovanas,PR,Puerto Rico,72029,Canóvanas,18.3693,-65.9009,12468,1708,shape,FALSE,FALSE,America/Puerto_Rico,3,729,1630023717
Somerville,Somerville,NJ,New Jersey,34035,Somerset,40.5696,-74.6092,12467,2059.1,shape,FALSE,TRUE,America/New_York,2,8876,1840001056
Parker,Parker,SC,South Carolina,45045,Greenville,34.8513,-82.4512,12466,701.8,shape,FALSE,FALSE,America/New_York,3,29617 29611,1840035848
